repository_full_name,title,number,review_decision,created_at,closed_at,merged_at,merged_by,author,additions,total_comments_count
pagopa/plsm-service-management,chore: add --fix,60,REVIEW_REQUIRED,2025-10-09T08:55:35Z,2025-10-09T08:55:44Z,2025-10-09T08:55:43Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}",1,0
pagopa/plsm-service-management,Chore: Change Action Certifica Function (#17),18,REVIEW_REQUIRED,2025-09-12T07:34:38Z,2025-09-12T08:18:16Z,2025-09-12T08:18:16Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}",10,0
pagopa/plsm-service-management,Chore: Add core pack to Github action,28,REVIEW_REQUIRED,2025-09-29T13:12:40Z,2025-09-29T13:14:38Z,2025-09-29T13:14:38Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}",6,0
pagopa/plsm-service-management,fix workspace name,70,REVIEW_REQUIRED,2025-10-10T15:10:16Z,2025-10-10T15:10:24Z,2025-10-10T15:10:24Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}",5,0
pagopa/plsm-service-management,Chore: Add path to Certificate Function App Action Deploy,15,REVIEW_REQUIRED,2025-09-12T06:51:56Z,2025-09-12T06:52:25Z,2025-09-12T06:52:25Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}",6,0
pagopa/plsm-service-management,add env for jest,73,REVIEW_REQUIRED,2025-10-10T16:24:32Z,2025-10-10T16:24:40Z,2025-10-10T16:24:40Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}",35,0
pagopa/plsm-service-management,fix,51,REVIEW_REQUIRED,2025-10-07T11:28:43Z,2025-10-07T11:29:02Z,2025-10-07T11:29:02Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}",13,0
pagopa/plsm-service-management,change health,74,REVIEW_REQUIRED,2025-10-10T16:50:58Z,2025-10-10T16:51:06Z,2025-10-10T16:51:06Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}",64,0
pagopa/plsm-service-management,fix,50,REVIEW_REQUIRED,2025-10-07T11:21:54Z,2025-10-07T11:22:01Z,2025-10-07T11:22:01Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}",25,0
pagopa/plsm-service-management,Change action to a generic one,24,REVIEW_REQUIRED,2025-09-12T08:46:39Z,2025-09-12T08:46:46Z,2025-09-12T08:46:46Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/78347349?u=ee984af632d74d29f79573e85c377b7c420626c0\u0026v=4"",""login"":""LoFrance"",""url"":""https://github.com/LoFrance""}",53,2
