module,source_type,file_type,version,repository,file_path,line_number,file_link
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",500,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L500"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",524,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L524"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",548,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L548"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",572,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L572"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",596,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L596"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",620,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L620"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",644,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L644"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",671,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L671"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",696,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L696"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",723,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L723"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",743,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L743"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",763,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L763"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",787,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L787"
"git::https://github.com/terraform-aws-modules/terraform-aws-cloudwatch.git//modules/metric-alarm?ref=0b4aa2b9aa19060205965a938de89a7bf0ff477b","registry","terraform","0b4aa2b9aa19060205965a938de89a7bf0ff477b","pagopa/developer-portal","apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf",811,"https://github.com/pagopa/developer-portal/blob/main/apps/infrastructure/src/modules/website/cloudwatch_metric_alarm.tf#L811"
