module,source_type,file_type,version,repository,file_path,line_number,file_link
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/mongodb.tf",16,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/mongodb.tf#L16"
"github.com/pagopa/terraform-azurerm-v4.git//cosmosdb_account?ref=v6.6.0","registry","terraform","7.0","pagopa/selfcare-infra","src/core/mongodb.tf",27,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/mongodb.tf#L27"
"github.com/pagopa/terraform-azurerm-v4.git//cosmosdb_mongodb_collection?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/mongodb.tf",174,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/mongodb.tf#L174"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/redis_cache.tf",2,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/redis_cache.tf#L2"
"github.com/pagopa/terraform-azurerm-v4.git//redis_cache?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/redis_cache.tf",15,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/redis_cache.tf#L15"
"./modules/spid_testenv","local","terraform","","pagopa/selfcare-infra","src/core/spid-testenv.tf",1,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/spid-testenv.tf#L1"
"github.com/pagopa/terraform-azurerm-v4.git//storage_account?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/storage_contracts.tf",10,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/storage_contracts.tf#L10"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/storage_contracts.tf",63,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/storage_contracts.tf#L63"
"github.com/pagopa/terraform-azurerm-v4.git//storage_account?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/storage_logs.tf",11,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/storage_logs.tf#L11"
"github.com/pagopa/terraform-azurerm-v4.git//subnet?ref=v6.6.0","registry","terraform","v6.6.0","pagopa/selfcare-infra","src/core/storage_logs.tf",76,"https://github.com/pagopa/selfcare-infra/blob/main/src/core/storage_logs.tf#L76"
