repository_full_name,title,number,review_decision,created_at,closed_at,merged_at,merged_by,author,additions,total_comments_count
pagopa/io-cgn,Version Packages,39,APPROVED,2025-01-03T08:21:40Z,2025-01-03T08:24:52Z,2025-01-03T08:24:52Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",21,0
pagopa/io-cgn,[#IOBP-1488] Added env vars for identity check,75,REVIEW_REQUIRED,2025-03-31T14:37:24Z,2025-03-31T14:45:24Z,2025-03-31T14:45:24Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}",73,2
pagopa/io-cgn,[#PE-626] Added numberOfNewDiscounts property to merchants' search APIs,32,REVIEW_REQUIRED,2024-12-20T16:34:34Z,2024-12-20T16:39:16Z,2024-12-20T16:39:16Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}",125,0
pagopa/io-cgn,Version Packages,28,APPROVED,2024-12-11T09:16:15Z,2024-12-11T09:18:01Z,2024-12-11T09:18:01Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",22,0
pagopa/io-cgn,Version Packages,9,APPROVED,2024-10-30T14:30:27Z,2024-10-30T14:34:27Z,2024-10-30T14:34:27Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",7,0
pagopa/io-cgn,[PE-881] Allow WEU resources reach ITN app services private endpoints,44,APPROVED,2025-01-10T10:42:45Z,2025-01-10T13:40:29Z,2025-01-10T13:40:29Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/43080407?u=f4f5e9be92234e9907cbab3858965432ece32eed\u0026v=4"",""login"":""christian-calabrese"",""url"":""https://github.com/christian-calabrese""}",37,2
pagopa/io-cgn,[#IOBP-1416] Added infra for func-support,65,REVIEW_REQUIRED,2025-03-11T13:11:13Z,2025-03-11T13:23:37Z,2025-03-11T13:23:37Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}",261,1
pagopa/io-cgn,[#PE-777] Added postgres connection string,29,REVIEW_REQUIRED,2024-12-11T11:06:30Z,2024-12-11T13:30:25Z,2024-12-11T13:30:24Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}",13,2
pagopa/io-cgn,fix: identity for pe app deployment,27,APPROVED,2024-12-09T16:15:28Z,2024-12-09T16:18:11Z,2024-12-09T16:18:11Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/43080407?u=f4f5e9be92234e9907cbab3858965432ece32eed\u0026v=4"",""login"":""christian-calabrese"",""url"":""https://github.com/christian-calabrese""}",2,0
pagopa/io-cgn,[#PE-776] Added onboarding portal backend app service to pe infra,31,REVIEW_REQUIRED,2024-12-12T13:55:37Z,2024-12-12T14:13:37Z,2024-12-12T14:13:37Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}",801,2
pagopa/io-cgn,Version Packages,51,APPROVED,2025-01-22T13:08:23Z,2025-01-22T15:38:36Z,2025-01-22T15:38:35Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",7,0
pagopa/io-cgn,Version Packages,33,APPROVED,2024-12-20T16:40:03Z,2024-12-20T16:41:57Z,2024-12-20T16:41:57Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",7,0
pagopa/io-cgn,"[#PE-794] Tech Debt reduction: update cosmos sdk, removed unused deps, update linter. ",40,REVIEW_REQUIRED,2025-01-03T09:45:00Z,2025-01-08T13:03:27Z,2025-01-08T13:03:27Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/15191694?u=0e5506a42cad2dec4c2477bd05efa200f74c432f\u0026v=4"",""login"":""michaeldisaro"",""url"":""https://github.com/michaeldisaro""}",5251,0
