module,source_type,file_type,version,repository,file_path,line_number,file_link
"pagopa-dx/azure-function-app/azurerm","registry","terraform","~> 1.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/function_profile_async.tf",117,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/function_profile_async.tf#L117"
"pagopa-dx/azure-app-service-plan-autoscaler/azurerm","registry","terraform","~> 2.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/function_profile_async.tf",189,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/function_profile_async.tf#L189"
"pagopa-dx/azure-function-app/azurerm","registry","terraform","~> 1.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/function_public.tf",42,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/function_public.tf#L42"
"pagopa-dx/azure-function-app/azurerm","registry","terraform","~> 1.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/function_session_manager_internal.tf",42,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/function_session_manager_internal.tf#L42"
"pagopa-dx/azure-app-service-plan-autoscaler/azurerm","registry","terraform","~> 2.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/function_session_manager_internal.tf",87,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/function_session_manager_internal.tf#L87"
"../modules/iam","local","terraform","","pagopa/io-auth-n-identity-domain","infra/resources/prod/iam.tf",1,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/iam.tf#L1"
"../modules/iam","local","terraform","","pagopa/io-auth-n-identity-domain","infra/resources/prod/iam.tf",38,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/iam.tf#L38"
"../modules/key_vaults","local","terraform","","pagopa/io-auth-n-identity-domain","infra/resources/prod/keyvault.tf",11,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/keyvault.tf#L11"
"github.com/pagopa/terraform-azurerm-v4//redis_cache?ref=v7.40.3","registry","terraform","v7.40.3","pagopa/io-auth-n-identity-domain","infra/resources/prod/redis.tf",10,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/redis.tf#L10"
"pagopa-dx/azure-role-assignments/azurerm","registry","terraform","~>1.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/servicebus_topic.tf",33,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/servicebus_topic.tf#L33"
"pagopa-dx/azure-role-assignments/azurerm","registry","terraform","~>1.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/servicebus_topic.tf",63,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/servicebus_topic.tf#L63"
"pagopa-dx/azure-role-assignments/azurerm","registry","terraform","~>1.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/servicebus_topic.tf",81,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/servicebus_topic.tf#L81"
"pagopa-dx/azure-role-assignments/azurerm","registry","terraform","~>1.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/servicebus_topic.tf",99,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/servicebus_topic.tf#L99"
"pagopa-dx/azure-role-assignments/azurerm","registry","terraform","~>1.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/servicebus_topic.tf",116,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/servicebus_topic.tf#L116"
"pagopa-dx/azure-role-assignments/azurerm","registry","terraform","~>1.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/servicebus_topic.tf",136,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/servicebus_topic.tf#L136"
"pagopa-dx/azure-role-assignments/azurerm","registry","terraform","~>1.0","pagopa/io-auth-n-identity-domain","infra/resources/prod/servicebus_topic.tf",156,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/servicebus_topic.tf#L156"
"pagopa-dx/azure-service-bus-alerts/azurerm","registry","terraform","~>0.1","pagopa/io-auth-n-identity-domain","infra/resources/prod/servicebus_topic.tf",180,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/servicebus_topic.tf#L180"
"../modules/storage_accounts","local","terraform","","pagopa/io-auth-n-identity-domain","infra/resources/prod/storage_accounts.tf",1,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/storage_accounts.tf#L1"
"../modules/storage_account_services","local","terraform","","pagopa/io-auth-n-identity-domain","infra/resources/prod/storage_accounts.tf",43,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/storage_accounts.tf#L43"
"../modules/storage_account_services","local","terraform","","pagopa/io-auth-n-identity-domain","infra/resources/prod/storage_accounts.tf",74,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/storage_accounts.tf#L74"
"../modules/storage_account_services","local","terraform","","pagopa/io-auth-n-identity-domain","infra/resources/prod/storage_accounts.tf",100,"https://github.com/pagopa/io-auth-n-identity-domain/blob/main/infra/resources/prod/storage_accounts.tf#L100"
