created_at,repository_full_name,conclusion,updated_at,status,id,workflow_id
2025-08-06T11:43:17Z,pagopa/selfcare-infra,failure,2025-08-06T11:44:47Z,completed,16775938920,18223543
2025-09-11T08:55:32Z,pagopa/selfcare-infra,failure,2025-09-11T08:56:57Z,completed,17639406425,18223543
2025-08-06T13:12:14Z,pagopa/selfcare-infra,success,2025-08-06T13:13:34Z,completed,16777929049,92097797
2025-08-08T09:52:15Z,pagopa/selfcare-infra,failure,2025-08-08T09:53:36Z,completed,16827438282,18223543
2025-10-02T08:25:41Z,pagopa/selfcare-infra,success,2025-10-02T08:26:35Z,completed,18187616687,92097797
2025-09-19T10:47:46Z,pagopa/selfcare-infra,failure,2025-09-19T10:47:46Z,completed,17856137910,84065324
2025-08-13T13:12:17Z,pagopa/selfcare-infra,success,2025-08-13T13:13:18Z,completed,16938276695,92097797
2025-10-13T10:14:41Z,pagopa/selfcare-infra,success,2025-10-13T10:15:38Z,completed,18462462412,92097797
2025-09-18T10:09:15Z,pagopa/selfcare-infra,failure,2025-09-18T10:10:42Z,completed,17825325480,18223543
2025-10-02T13:00:26Z,pagopa/selfcare-infra,success,2025-10-02T13:02:10Z,completed,18193720147,131595787
2025-09-18T10:29:25Z,pagopa/selfcare-infra,failure,2025-09-18T10:31:06Z,completed,17825836944,18223543
2025-08-06T11:43:16Z,pagopa/selfcare-infra,failure,2025-08-06T11:43:16Z,completed,16775938550,84065324
2025-09-11T08:55:31Z,pagopa/selfcare-infra,failure,2025-09-11T08:55:31Z,completed,17639405817,84065324
2025-09-18T08:45:46Z,pagopa/selfcare-infra,failure,2025-09-18T08:45:46Z,completed,17823223980,84065324
2025-08-08T09:52:15Z,pagopa/selfcare-infra,failure,2025-08-08T09:52:15Z,completed,16827437961,84065324
2025-10-02T08:24:42Z,pagopa/selfcare-infra,failure,2025-10-02T08:26:25Z,completed,18187591988,18223543
2025-09-19T11:00:36Z,pagopa/selfcare-infra,success,2025-09-19T11:01:34Z,completed,17856381490,92097797
2025-08-08T09:56:13Z,pagopa/selfcare-infra,failure,2025-08-08T09:57:37Z,completed,16827517313,18223543
2025-10-13T10:13:49Z,pagopa/selfcare-infra,failure,2025-10-13T10:15:23Z,completed,18462440694,18223543
2025-09-11T09:50:49Z,pagopa/selfcare-infra,failure,2025-09-11T09:52:35Z,completed,17640789130,18223543
2025-09-18T10:29:24Z,pagopa/selfcare-infra,failure,2025-09-18T10:29:24Z,completed,17825836575,84065324
2025-09-09T14:01:20Z,pagopa/selfcare-infra,failure,2025-09-09T14:03:06Z,completed,17585128629,18223543
2025-09-09T14:01:19Z,pagopa/selfcare-infra,failure,2025-09-09T14:01:19Z,completed,17585128251,84065324
2025-09-18T10:09:15Z,pagopa/selfcare-infra,failure,2025-09-18T10:09:15Z,completed,17825325101,84065324
2025-08-06T11:17:55Z,pagopa/selfcare-infra,success,2025-08-06T11:19:09Z,completed,16775420180,92097797
2025-09-18T09:41:30Z,pagopa/selfcare-infra,success,2025-09-18T09:42:25Z,completed,17824649740,92097797
2025-10-02T12:43:19Z,pagopa/selfcare-infra,success,2025-10-02T12:45:09Z,completed,18193308300,131595787
2025-10-02T08:24:41Z,pagopa/selfcare-infra,failure,2025-10-02T08:24:41Z,completed,18187591665,84065324
2025-10-13T10:13:48Z,pagopa/selfcare-infra,failure,2025-10-13T10:13:48Z,completed,18462440282,84065324
2025-08-08T09:56:12Z,pagopa/selfcare-infra,failure,2025-08-08T09:56:12Z,completed,16827517030,84065324
2025-09-11T09:50:48Z,pagopa/selfcare-infra,failure,2025-09-11T09:50:48Z,completed,17640788727,84065324
2025-09-10T13:12:48Z,pagopa/selfcare-infra,success,2025-09-10T13:13:45Z,completed,17614910327,92097797
2025-08-06T11:17:54Z,pagopa/selfcare-infra,failure,2025-08-06T11:17:54Z,completed,16775419970,84065324
2025-09-19T11:00:36Z,pagopa/selfcare-infra,failure,2025-09-19T11:00:36Z,completed,17856381423,84065324
2025-09-18T08:45:47Z,pagopa/selfcare-infra,failure,2025-09-18T08:47:15Z,completed,17823224415,18223543
2025-09-03T13:11:17Z,pagopa/selfcare-infra,success,2025-09-03T13:12:17Z,completed,17434547868,92097797
2025-09-18T10:29:24Z,pagopa/selfcare-infra,success,2025-09-18T10:30:42Z,completed,17825836499,92097797
2025-10-02T12:31:45Z,pagopa/selfcare-infra,failure,2025-10-02T12:33:11Z,completed,18193036084,18223543
2025-09-18T10:13:31Z,pagopa/selfcare-infra,success,2025-09-18T10:14:34Z,completed,17825436252,92097797
2025-08-08T09:56:12Z,pagopa/selfcare-infra,success,2025-08-08T09:57:24Z,completed,16827516985,92097797
2025-10-13T10:12:40Z,pagopa/selfcare-infra,failure,2025-10-13T10:14:04Z,completed,18462413570,18223543
2025-10-01T16:43:46Z,pagopa/selfcare-infra,success,2025-10-01T16:44:36Z,completed,18169242497,92097797
2025-09-11T09:50:47Z,pagopa/selfcare-infra,success,2025-09-11T09:51:49Z,completed,17640788445,92097797
2025-09-19T10:50:32Z,pagopa/selfcare-infra,success,2025-09-19T10:51:33Z,completed,17856193090,92097797
2025-08-05T07:18:26Z,pagopa/selfcare-infra,success,2025-08-05T07:19:58Z,completed,16743325852,131595787
2025-10-02T12:31:44Z,pagopa/selfcare-infra,failure,2025-10-02T12:31:44Z,completed,18193035587,84065324
2025-08-05T11:24:43Z,pagopa/selfcare-infra,failure,2025-08-05T11:26:16Z,completed,16748675243,18223543
2025-09-10T08:02:57Z,pagopa/selfcare-infra,failure,2025-09-10T08:04:24Z,completed,17607258514,18223543
2025-08-06T10:18:00Z,pagopa/selfcare-infra,success,2025-08-06T10:19:15Z,completed,16774164685,92097797
2025-08-04T15:50:34Z,pagopa/selfcare-infra,failure,2025-08-04T15:52:07Z,completed,16727894777,18223543
2025-08-06T09:20:29Z,pagopa/selfcare-infra,failure,2025-08-06T09:21:53Z,completed,16772872725,18223543
2025-08-06T09:20:28Z,pagopa/selfcare-infra,failure,2025-08-06T09:20:28Z,completed,16772872422,84065324
2025-09-19T10:47:46Z,pagopa/selfcare-infra,failure,2025-09-19T10:49:13Z,completed,17856138231,18223543
2025-08-05T11:24:42Z,pagopa/selfcare-infra,failure,2025-08-05T11:24:42Z,completed,16748674987,84065324
2025-08-05T11:24:42Z,pagopa/selfcare-infra,success,2025-08-05T11:25:55Z,completed,16748674833,92097797
2025-09-23T09:44:02Z,pagopa/selfcare-infra,success,2025-09-23T09:44:56Z,completed,17941989224,92097797
2025-10-01T15:15:07Z,pagopa/selfcare-infra,success,2025-10-01T15:16:06Z,completed,18166855386,92097797
2025-09-10T08:02:56Z,pagopa/selfcare-infra,success,2025-09-10T08:03:52Z,completed,17607258219,92097797
2025-09-10T07:49:26Z,pagopa/selfcare-infra,failure,2025-09-10T07:50:52Z,completed,17606968910,18223543
2025-09-26T08:48:39Z,pagopa/selfcare-infra,success,2025-09-26T08:50:07Z,completed,18032827471,131595787
2025-08-27T13:12:28Z,pagopa/selfcare-infra,success,2025-08-27T13:13:26Z,completed,17267743001,92097797
2025-09-23T09:44:03Z,pagopa/selfcare-infra,failure,2025-09-23T09:45:29Z,completed,17941989923,18223543
2025-09-23T09:44:02Z,pagopa/selfcare-infra,failure,2025-09-23T09:44:02Z,completed,17941989305,84065324
2025-09-10T08:02:56Z,pagopa/selfcare-infra,failure,2025-09-10T08:02:56Z,completed,17607258131,84065324
2025-08-26T13:04:44Z,pagopa/selfcare-infra,success,2025-08-26T13:06:47Z,completed,17239034252,92097797
2025-08-26T13:05:03Z,pagopa/selfcare-infra,success,2025-08-26T13:06:01Z,completed,17239041841,92097797
2025-09-23T09:13:59Z,pagopa/selfcare-infra,success,2025-09-23T09:14:51Z,completed,17941254516,92097797
2025-09-10T07:51:54Z,pagopa/selfcare-infra,success,2025-09-10T07:52:57Z,completed,17607020689,92097797
2025-09-23T09:09:33Z,pagopa/selfcare-infra,failure,2025-09-23T09:11:07Z,completed,17941144319,18223543
2025-08-26T13:05:04Z,pagopa/selfcare-infra,failure,2025-08-26T13:06:41Z,completed,17239042175,18223543
2025-10-01T15:10:35Z,pagopa/selfcare-infra,failure,2025-10-01T15:12:15Z,completed,18166720546,18223543
2025-08-26T13:05:04Z,pagopa/selfcare-infra,failure,2025-08-26T13:05:04Z,completed,17239041867,84065324
2025-09-10T07:49:26Z,pagopa/selfcare-infra,failure,2025-09-10T07:49:26Z,completed,17606968697,84065324
2025-08-26T12:51:49Z,pagopa/selfcare-infra,failure,2025-08-26T12:53:13Z,completed,17238711687,18223543
2025-09-23T09:12:32Z,pagopa/selfcare-infra,failure,2025-09-23T09:13:57Z,completed,17941218553,18223543
2025-08-26T12:51:48Z,pagopa/selfcare-infra,failure,2025-08-26T12:51:48Z,completed,17238711266,84065324
2025-09-23T08:48:12Z,pagopa/selfcare-infra,failure,2025-09-23T08:49:51Z,completed,17940632904,18223543
2025-10-01T15:10:34Z,pagopa/selfcare-infra,failure,2025-10-01T15:10:34Z,completed,18166719960,84065324
2025-09-23T08:48:11Z,pagopa/selfcare-infra,failure,2025-09-23T08:48:11Z,completed,17940632493,84065324
2025-09-23T09:12:31Z,pagopa/selfcare-infra,failure,2025-09-23T09:12:31Z,completed,17941218166,84065324
2025-09-10T07:38:27Z,pagopa/selfcare-infra,failure,2025-09-10T07:39:57Z,completed,17606735790,18223543
2025-09-23T09:09:32Z,pagopa/selfcare-infra,failure,2025-09-23T09:09:32Z,completed,17941144013,84065324
2025-09-25T10:11:45Z,pagopa/selfcare-infra,success,2025-09-25T10:12:54Z,completed,18004194977,92097797
2025-09-10T07:38:26Z,pagopa/selfcare-infra,failure,2025-09-10T07:38:26Z,completed,17606735540,84065324
2025-07-31T09:14:29Z,pagopa/selfcare-infra,failure,2025-07-31T09:15:54Z,completed,16644945282,18223543
2025-07-21T08:03:01Z,pagopa/selfcare-infra,success,2025-07-21T08:04:02Z,completed,16411622694,92097797
2025-07-25T08:42:40Z,pagopa/selfcare-infra,failure,2025-07-25T08:42:40Z,completed,16517786784,84065324
2025-07-22T13:57:57Z,pagopa/selfcare-infra,success,2025-07-22T13:59:09Z,completed,16446465321,109206380
2025-07-23T08:10:47Z,pagopa/selfcare-infra,failure,2025-07-23T08:10:47Z,completed,16465186960,84065324
2025-08-04T15:50:13Z,pagopa/selfcare-infra,failure,2025-08-04T15:50:13Z,completed,16727886791,84065324
2025-07-25T08:45:11Z,pagopa/selfcare-infra,success,2025-07-25T08:46:03Z,completed,16517832853,92097797
2025-07-21T14:39:58Z,pagopa/selfcare-infra,failure,2025-07-21T14:39:58Z,completed,16420066044,84065324
2025-08-01T15:48:01Z,pagopa/selfcare-infra,success,2025-08-01T15:49:18Z,completed,16679356069,92097797
2025-07-21T14:39:59Z,pagopa/selfcare-infra,failure,2025-07-21T14:41:20Z,completed,16420066419,18223543
2025-07-23T08:08:46Z,pagopa/selfcare-infra,success,2025-07-23T08:10:24Z,completed,16465142874,92097797
2025-07-23T08:10:48Z,pagopa/selfcare-infra,failure,2025-07-23T08:12:12Z,completed,16465187328,18223543
2025-07-29T16:50:49Z,pagopa/selfcare-infra,failure,2025-07-29T16:52:15Z,completed,16602344828,18223543
2025-07-23T08:10:59Z,pagopa/selfcare-infra,success,2025-07-23T08:12:05Z,completed,16465191011,109206380
2025-08-01T15:46:00Z,pagopa/selfcare-infra,failure,2025-08-01T15:47:25Z,completed,16679314979,18223543
2025-07-29T16:50:48Z,pagopa/selfcare-infra,failure,2025-07-29T16:50:48Z,completed,16602344467,84065324
2025-08-04T15:50:14Z,pagopa/selfcare-infra,failure,2025-08-04T15:51:41Z,completed,16727887114,18223543
2025-07-23T08:07:42Z,pagopa/selfcare-infra,failure,2025-07-23T08:09:08Z,completed,16465120495,18223543
2025-07-23T08:10:47Z,pagopa/selfcare-infra,success,2025-07-23T08:11:57Z,completed,16465186966,92097797
2025-08-04T15:50:13Z,pagopa/selfcare-infra,success,2025-08-04T15:51:27Z,completed,16727886977,92097797
2025-07-21T14:39:58Z,pagopa/selfcare-infra,success,2025-07-21T14:41:00Z,completed,16420065787,92097797
2025-07-31T09:14:28Z,pagopa/selfcare-infra,failure,2025-07-31T09:14:28Z,completed,16644945058,84065324
2025-07-22T13:57:43Z,pagopa/selfcare-infra,failure,2025-07-22T13:59:14Z,completed,16446459872,18223543
2025-07-23T08:11:04Z,pagopa/selfcare-infra,success,2025-07-23T08:12:08Z,completed,16465192826,109206380
2025-08-01T15:45:59Z,pagopa/selfcare-infra,failure,2025-08-01T15:45:59Z,completed,16679314674,84065324
2025-07-23T08:07:42Z,pagopa/selfcare-infra,failure,2025-07-23T08:07:42Z,completed,16465120279,84065324
2025-07-22T12:27:45Z,pagopa/selfcare-infra,success,2025-07-22T12:28:43Z,completed,16444273464,92097797
2025-07-31T09:14:28Z,pagopa/selfcare-infra,success,2025-07-31T09:15:46Z,completed,16644944737,92097797
2025-07-25T08:42:57Z,pagopa/selfcare-infra,failure,2025-07-25T08:44:20Z,completed,16517791503,18223543
2025-08-01T10:45:43Z,pagopa/selfcare-infra,failure,2025-08-01T10:47:21Z,completed,16673077311,18223543
2025-08-04T15:50:33Z,pagopa/selfcare-infra,failure,2025-08-04T15:50:33Z,completed,16727894582,84065324
2025-07-25T08:49:11Z,pagopa/selfcare-infra,success,2025-07-25T08:50:31Z,completed,16517908110,109206380
2025-07-21T09:58:38Z,pagopa/selfcare-infra,success,2025-07-21T09:59:37Z,completed,16413921833,92097797
2025-07-22T14:23:02Z,pagopa/selfcare-infra,success,2025-07-22T14:24:00Z,completed,16447119764,109206380
2025-07-21T09:58:38Z,pagopa/selfcare-infra,failure,2025-07-21T10:00:15Z,completed,16413921971,18223543
2025-07-22T13:57:42Z,pagopa/selfcare-infra,failure,2025-07-22T13:57:42Z,completed,16446459508,84065324
2025-07-22T12:27:44Z,pagopa/selfcare-infra,failure,2025-07-22T12:27:44Z,completed,16444273416,84065324
2025-07-31T09:05:42Z,pagopa/selfcare-infra,failure,2025-07-31T09:07:12Z,completed,16644753492,18223543
2025-07-25T08:45:10Z,pagopa/selfcare-infra,failure,2025-07-25T08:45:10Z,completed,16517832832,84065324
2025-08-01T10:45:43Z,pagopa/selfcare-infra,failure,2025-08-01T10:45:43Z,completed,16673077088,84065324
2025-07-22T14:20:45Z,pagopa/selfcare-infra,success,2025-07-22T14:21:41Z,completed,16447058634,109206380
