repository_full_name,title,number,review_decision,created_at,closed_at,merged_at,merged_by,author,additions,total_comments_count
pagopa/selfcare,[SELC-7266] Add verify OTP endpoint specs,25,REVIEW_REQUIRED,2025-06-23T06:14:23Z,2025-06-23T09:48:10Z,2025-06-23T09:48:10Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",389,1
pagopa/selfcare,[SELC-7267] Add Otp Logic into exchange endpoint,26,REVIEW_REQUIRED,2025-06-23T15:58:32Z,2025-06-24T13:16:56Z,2025-06-24T13:16:56Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",760,1
pagopa/selfcare,[SELC-7555] feat: Implement Custom JWT Principal Factory for Multi-Issuer Validation and Role Augmentation,52,APPROVED,2025-10-01T10:32:21Z,2025-10-02T07:37:49Z,2025-10-02T07:37:49Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}",839,2
pagopa/selfcare,OTP Beta PROD Release,35,REVIEW_REQUIRED,2025-06-30T08:50:36Z,2025-06-30T08:50:44Z,2025-06-30T08:50:44Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",3,0
pagopa/selfcare,Add apim filter client provider,27,REVIEW_REQUIRED,2025-06-25T10:45:37Z,2025-06-25T10:52:32Z,2025-06-25T10:52:32Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",80,1
pagopa/selfcare,[SELC-7071] Implement OTP Verification,32,APPROVED,2025-06-26T16:09:59Z,2025-06-27T10:39:08Z,2025-06-27T10:39:08Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",768,1
pagopa/selfcare,Add Mongo Date Codec,30,REVIEW_REQUIRED,2025-06-26T10:45:45Z,2025-06-26T10:53:21Z,2025-06-26T10:53:21Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",53,1
pagopa/selfcare,Migration to jwt private key,16,REVIEW_REQUIRED,2025-05-27T15:59:38Z,2025-05-27T15:59:56Z,2025-05-27T15:59:56Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}",1,0
pagopa/selfcare,Bump org.springframework:spring-context from 5.3.10 to 5.3.19,18,APPROVED,2025-05-30T04:44:39Z,2025-07-04T13:42:57Z,2025-07-04T13:42:57Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/180421201?v=4"",""login"":""giampiero-ferrara"",""url"":""https://github.com/giampiero-ferrara""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57742367?v=4"",""login"":""renovate-pagopa"",""url"":""https://github.com/apps/renovate-pagopa""}",1,1
pagopa/selfcare,[SELC-7817] IAM Microservice,53,REVIEW_REQUIRED,2025-10-22T16:06:32Z,2025-10-24T12:02:07Z,2025-10-24T12:02:07Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}",3834,2
pagopa/selfcare,[SELC-6920] feat: added support for multipart POST in commonStep,31,APPROVED,2025-06-26T10:51:12Z,2025-07-14T12:24:35Z,2025-07-14T12:24:35Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/180421201?v=4"",""login"":""giampiero-ferrara"",""url"":""https://github.com/giampiero-ferrara""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/180421201?v=4"",""login"":""giampiero-ferrara"",""url"":""https://github.com/giampiero-ferrara""}",148,1
pagopa/selfcare,Allow forced email for beta users,33,REVIEW_REQUIRED,2025-06-27T08:18:33Z,2025-06-27T14:31:10Z,2025-06-27T14:31:09Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",58,1
pagopa/selfcare,Allow Beta OPT in UAT env,34,REVIEW_REQUIRED,2025-06-27T14:51:43Z,2025-06-27T14:59:25Z,2025-06-27T14:59:25Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/57567806?u=78839e3cb6845194c04145bdf520f9fb19835fd4\u0026v=4"",""login"":""AleDore"",""url"":""https://github.com/AleDore""}",4,0
pagopa/selfcare,chore: Add new jwt private key,17,REVIEW_REQUIRED,2025-05-27T16:41:14Z,2025-05-27T16:41:48Z,2025-05-27T16:41:47Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/106688558?u=d82825aaa1b834e33f980075039043a57c8b8742\u0026v=4"",""login"":""andrea-putzu"",""url"":""https://github.com/andrea-putzu""}",3,0
