repository_full_name,title,author,created_at,merged_at,number,lead_time_days,"target_authors"
"pagopa/io-services-cms","chore: [#IOPAE-722] Remove redirect for API uploadServiceLogo","giamma1295",2023-10-25T12:32:09Z,2023-10-25T12:57:43Z,445,0.02,""
"pagopa/io-services-cms","[#IOPAE-749] ADD GET Service List API in Backoffice B4F","giamma1295",2023-10-30T15:56:15Z,2023-11-02T16:37:33Z,456,3.03,""
"pagopa/io-services-cms","bugfix: [IOPAE-770] add missing b4f configurations","rodoviti",2023-11-03T17:57:37Z,2023-11-03T18:08:59Z,468,0.01,""
"pagopa/io-services-cms","bugfix: B4F config fixes","rodoviti",2023-11-06T14:02:30Z,2023-11-06T14:43:58Z,470,0.03,""
"pagopa/io-services-cms","[#IOPAE-751] API Subscriptions Migrations","giamma1295",2023-11-06T14:22:20Z,2023-11-07T16:07:02Z,471,1.07,""
"pagopa/io-services-cms","bugfix: B4F config fixes part 2","rodoviti",2023-11-07T10:15:15Z,2023-11-07T10:21:45Z,472,0.00,""
"pagopa/io-services-cms","chore: [IOPAE-577] BO change app service plan","rodoviti",2023-11-07T13:42:50Z,2023-11-07T13:57:59Z,479,0.01,""
"pagopa/io-services-cms","bugfix: [IOPAE-751] fix subscription migration configs","rodoviti",2023-11-07T17:28:35Z,2023-11-07T21:34:48Z,483,0.17,""
"pagopa/io-services-cms","fix: subscription migration config","giamma1295",2023-11-07T22:24:36Z,2023-11-08T09:07:42Z,484,0.45,""
"pagopa/io-services-cms","chore: Add agentKeepalive on rest clients","giamma1295",2023-11-08T14:50:25Z,2023-11-08T15:08:43Z,492,0.01,""
"pagopa/io-services-cms","chore: add WEBSITE_RUN_FROM_PACKAGE","rodoviti",2023-11-08T15:13:13Z,2023-11-08T15:20:07Z,494,0.00,""
"pagopa/io-services-cms","feat: [IOPAE-779] add appinsight configs","rodoviti",2023-11-08T17:29:31Z,2023-11-08T17:44:08Z,497,0.01,""
"pagopa/io-services-cms","chore: Patch disable msw","rodoviti",2023-11-10T10:25:23Z,2023-11-10T10:31:05Z,510,0.00,""
"pagopa/io-services-cms","patch: enable appInsights client only on prod","rodoviti",2023-11-10T11:37:04Z,2023-11-10T11:59:54Z,513,0.02,""
"pagopa/io-services-cms","bugfix: Patch jwt claims check","rodoviti",2023-11-14T15:38:30Z,2023-11-14T15:42:48Z,537,0.00,""
"pagopa/io-services-cms","[#IOPAE-830] Reopen rejected jira issues","StefanoDoc",2023-11-24T14:11:18Z,2023-12-01T09:30:03Z,576,6.80,""
"pagopa/io-services-cms","[#IOPAE-869] ADD BACKOFFICE_INTERNAL_SUBNET_CIDRS configuration","giamma1295",2023-12-07T09:53:28Z,2023-12-07T11:40:11Z,595,0.07,""
"pagopa/io-services-cms","feat: [IOPAE-792] cms api manage topic","rodoviti",2023-12-14T17:54:31Z,2023-12-20T14:41:56Z,613,5.87,""
"pagopa/io-services-cms","[#IOPAE-859]Get Service Topic Policy","StefanoDoc",2023-12-18T10:27:56Z,2023-12-19T09:30:10Z,617,0.96,""
"pagopa/io-services-cms","[#IOPAE-859]fix:get service topic swagger errors","StefanoDoc",2023-12-19T09:43:40Z,2023-12-19T09:49:22Z,618,0.00,""
"pagopa/io-services-cms","[#IOPAE-859]remove parameter in get topics api in swagger","StefanoDoc",2023-12-19T09:59:28Z,2023-12-19T10:04:49Z,619,0.00,""
"pagopa/io-services-cms","[#IOPAE-901] service topic list implementation","giamma1295",2023-12-20T16:41:20Z,2024-01-09T10:36:37Z,628,19.75,""
"pagopa/io-services-cms","[#IOPAE-909]add devportal subnet in cms allowed list","StefanoDoc",2024-01-03T14:25:45Z,2024-01-09T14:55:35Z,633,6.02,""
"pagopa/io-services-cms","[EC-61] Use managed identities and container app jobs for GitHub Actions","Krusty93",2024-01-05T12:19:36Z,2024-01-05T14:36:00Z,635,0.09,"krusty93"
"pagopa/io-services-cms","Add policy cache on GET /services/topicstest API","giamma1295",2024-01-09T11:08:46Z,2024-01-09T11:28:25Z,641,0.01,""
"pagopa/io-services-cms","move cache-store from backend to outbound","giamma1295",2024-01-09T11:41:59Z,2024-01-09T11:50:15Z,642,0.01,""
"pagopa/io-services-cms","[IOPAE-901] Deploy service topics list api","giamma1295",2024-01-09T13:57:09Z,2024-01-09T14:10:28Z,643,0.01,""
