repository_full_name,title,number,review_decision,created_at,closed_at,merged_at,merged_by,author,additions,total_comments_count
pagopa/io-sign,chore: Add local.settings.json.example file in io-sign-backoffice-func,224,REVIEW_REQUIRED,2023-10-12T09:38:22Z,2023-10-13T14:28:42Z,2023-10-13T14:28:42Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",8,1
pagopa/io-sign,Version Packages,210,REVIEW_REQUIRED,2023-09-25T09:01:55Z,2023-09-25T09:38:32Z,2023-09-25T09:38:32Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",7,0
pagopa/io-sign,build(deps): bump zod from 3.21.4 to 3.22.3,222,REVIEW_REQUIRED,2023-10-09T08:37:51Z,2023-10-18T14:07:26Z,<nil>,<nil>,"{""avatar_url"":""https://avatars.githubusercontent.com/in/29110?v=4"",""login"":""dependabot"",""url"":""https://github.com/apps/dependabot""}",6,2
pagopa/io-sign,ci: [SFEQS-2028] Add deploy-* workflows,227,REVIEW_REQUIRED,2023-10-17T11:11:41Z,2023-10-18T08:55:19Z,2023-10-18T08:55:19Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",1147,2
pagopa/io-sign,feat(bo): Add health check function,226,REVIEW_REQUIRED,2023-10-17T08:42:47Z,2023-10-17T08:54:44Z,2023-10-17T08:54:44Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",13,1
pagopa/io-sign,"[SFEQS-2066, SFEQS-2107] Update Yarn, pipeline fix and improvements",254,REVIEW_REQUIRED,2024-02-08T18:31:19Z,2024-02-09T09:18:45Z,2024-02-09T09:18:45Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",6218,5
pagopa/io-sign,chore(bo): [SFEQS-2025] Migrate issuer onboarding slack message,237,REVIEW_REQUIRED,2023-10-30T08:01:13Z,2024-02-08T13:46:22Z,2024-02-08T13:46:22Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}",3849,29
pagopa/io-sign,Update prettier and turbo,251,REVIEW_REQUIRED,2024-02-05T13:57:17Z,2024-02-05T14:10:47Z,2024-02-05T14:10:47Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}",122,1
pagopa/io-sign,build(deps-dev): bump vite from 4.4.9 to 4.4.12,238,REVIEW_REQUIRED,2023-12-06T02:05:03Z,2024-01-19T23:28:31Z,<nil>,<nil>,"{""avatar_url"":""https://avatars.githubusercontent.com/in/29110?v=4"",""login"":""dependabot"",""url"":""https://github.com/apps/dependabot""}",6,2
pagopa/io-sign,Version Packages,253,REVIEW_REQUIRED,2024-02-08T13:48:25Z,2024-02-08T13:57:02Z,2024-02-08T13:57:02Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/127971996?u=30d745aa7a130a90bfbdb6385c1977ca6a6af61a\u0026v=4"",""login"":""silvicir"",""url"":""https://github.com/silvicir""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",60,0
pagopa/io-sign,Version Packages,229,REVIEW_REQUIRED,2023-10-18T14:05:34Z,2023-10-18T14:06:36Z,2023-10-18T14:06:36Z,"{""avatar_url"":""https://avatars.githubusercontent.com/u/4357400?u=6d380bf3132e73122854f8d5d04ecc1abb83c774\u0026v=4"",""login"":""lucacavallaro"",""url"":""https://github.com/lucacavallaro""}","{""avatar_url"":""https://avatars.githubusercontent.com/in/15368?v=4"",""login"":""github-actions"",""url"":""https://github.com/apps/github-actions""}",8,0
