created_at,repository_full_name,conclusion,updated_at,status,id,workflow_id
2025-10-17T04:11:45Z,pagopa/plsm-service-management,success,2025-10-17T04:12:45Z,completed,18582187150,188300459
2025-10-11T06:40:29Z,pagopa/plsm-service-management,success,2025-10-11T06:41:33Z,completed,18425827987,188300459
2025-10-18T06:12:00Z,pagopa/plsm-service-management,success,2025-10-18T06:13:20Z,completed,18611836356,188300459
2025-10-11T07:06:19Z,pagopa/plsm-service-management,success,2025-10-11T07:07:32Z,completed,18426097403,188300459
2025-10-10T17:39:08Z,pagopa/plsm-service-management,success,2025-10-10T17:45:23Z,completed,18414033473,196865828
2025-10-17T20:50:59Z,pagopa/plsm-service-management,success,2025-10-17T20:52:17Z,completed,18604548543,188300459
2025-10-10T17:33:34Z,pagopa/plsm-service-management,success,2025-10-10T17:34:42Z,completed,18413910890,188300459
2025-10-17T19:10:20Z,pagopa/plsm-service-management,success,2025-10-17T19:11:30Z,completed,18602431673,188300459
2025-10-10T21:21:01Z,pagopa/plsm-service-management,success,2025-10-10T21:22:08Z,completed,18418724112,188300459
2025-11-04T09:23:16Z,pagopa/plsm-service-management,success,2025-11-04T09:24:30Z,completed,19063850681,188300459
2025-10-10T17:33:44Z,pagopa/plsm-service-management,success,2025-10-10T17:34:51Z,completed,18413914792,188300459
2025-10-10T22:00:44Z,pagopa/plsm-service-management,success,2025-10-10T22:01:54Z,completed,18419382933,188300459
2025-11-10T04:47:15Z,pagopa/plsm-service-management,success,2025-11-10T04:48:16Z,completed,19220967848,188300459
2025-10-16T07:08:15Z,pagopa/plsm-service-management,success,2025-10-16T07:09:23Z,completed,18553215070,188300459
2025-10-18T06:11:50Z,pagopa/plsm-service-management,success,2025-10-18T06:13:09Z,completed,18611834776,188300459
2025-11-09T19:48:44Z,pagopa/plsm-service-management,success,2025-11-09T19:49:48Z,completed,19213570620,188300459
2025-11-09T20:08:13Z,pagopa/plsm-service-management,success,2025-11-09T20:09:52Z,completed,19213778613,188300459
2025-11-09T18:50:59Z,pagopa/plsm-service-management,success,2025-11-09T18:52:02Z,completed,19212920082,188300459
2025-10-10T17:00:03Z,pagopa/plsm-service-management,success,2025-10-10T17:05:57Z,completed,18413126419,195809587
2025-10-10T16:24:42Z,pagopa/plsm-service-management,success,2025-10-10T16:25:47Z,completed,18412366115,188300459
2025-10-10T17:12:27Z,pagopa/plsm-service-management,success,2025-10-10T17:13:29Z,completed,18413423634,188300459
2025-10-10T17:09:26Z,pagopa/plsm-service-management,success,2025-10-10T17:10:35Z,completed,18413352837,188300459
2025-10-10T16:16:47Z,pagopa/plsm-service-management,success,2025-10-10T16:17:47Z,completed,18412182597,188300459
2025-10-10T17:12:17Z,pagopa/plsm-service-management,success,2025-10-10T17:13:29Z,completed,18413419398,188300459
2025-10-07T10:05:37Z,pagopa/plsm-service-management,success,2025-10-07T10:06:42Z,completed,18309170313,188300459
2025-10-10T16:24:33Z,pagopa/plsm-service-management,success,2025-10-10T16:25:41Z,completed,18412362155,188300459
2025-10-10T16:50:59Z,pagopa/plsm-service-management,success,2025-10-10T16:52:02Z,completed,18412940381,188300459
2025-10-10T17:09:35Z,pagopa/plsm-service-management,success,2025-10-10T17:10:45Z,completed,18413355979,188300459
2025-10-10T15:48:49Z,pagopa/plsm-service-management,success,2025-10-10T15:56:22Z,completed,18411550044,188300459
2025-10-10T16:24:50Z,pagopa/plsm-service-management,success,2025-10-10T16:26:24Z,completed,18412369979,196865827
2025-10-10T16:51:09Z,pagopa/plsm-service-management,success,2025-10-10T16:52:14Z,completed,18412944264,188300459
2025-10-08T21:47:11Z,pagopa/plsm-service-management,failure,2025-10-08T21:47:46Z,completed,18358938405,195809586
2025-10-07T11:29:04Z,pagopa/plsm-service-management,success,2025-10-07T11:30:09Z,completed,18311203103,188300459
2025-10-07T11:28:54Z,pagopa/plsm-service-management,success,2025-10-07T11:30:00Z,completed,18311199531,188300459
2025-10-07T10:35:32Z,pagopa/plsm-service-management,failure,2025-10-07T10:35:52Z,completed,18309922234,195809586
2025-10-07T10:29:38Z,pagopa/plsm-service-management,success,2025-10-07T10:30:42Z,completed,18309784578,188300459
2025-10-07T11:42:23Z,pagopa/plsm-service-management,success,2025-10-07T11:43:28Z,completed,18311509268,188300459
2025-10-07T10:35:14Z,pagopa/plsm-service-management,success,2025-10-07T10:36:22Z,completed,18309915609,188300459
2025-10-07T10:35:24Z,pagopa/plsm-service-management,success,2025-10-07T10:36:29Z,completed,18309919320,188300459
2025-10-07T10:29:53Z,pagopa/plsm-service-management,failure,2025-10-07T10:30:09Z,completed,18309790831,195809586
2025-10-10T15:48:37Z,pagopa/plsm-service-management,success,2025-10-10T15:49:47Z,completed,18411545753,188300459
2025-10-07T11:42:14Z,pagopa/plsm-service-management,success,2025-10-07T11:43:16Z,completed,18311505850,188300459
2025-10-07T11:28:44Z,pagopa/plsm-service-management,success,2025-10-07T11:29:49Z,completed,18311195555,188300459
2025-10-07T10:17:41Z,pagopa/plsm-service-management,failure,2025-10-07T10:18:21Z,completed,18309482803,195809587
2025-10-07T11:55:52Z,pagopa/plsm-service-management,failure,2025-10-07T11:56:21Z,completed,18311804999,195809587
2025-10-07T11:59:17Z,pagopa/plsm-service-management,failure,2025-10-07T11:59:45Z,completed,18311875904,195809587
2025-10-08T21:46:56Z,pagopa/plsm-service-management,success,2025-10-08T21:47:58Z,completed,18358933793,188300459
2025-10-07T11:55:35Z,pagopa/plsm-service-management,success,2025-10-07T11:56:41Z,completed,18311798958,188300459
2025-10-10T15:10:26Z,pagopa/plsm-service-management,success,2025-10-10T15:11:30Z,completed,18410606121,188300459
2025-10-07T11:55:44Z,pagopa/plsm-service-management,success,2025-10-07T11:56:44Z,completed,18311802315,188300459
2025-10-07T11:23:03Z,pagopa/plsm-service-management,failure,2025-10-07T11:23:17Z,completed,18311054650,195809586
2025-10-07T10:17:34Z,pagopa/plsm-service-management,success,2025-10-07T10:18:35Z,completed,18309479542,188300459
2025-10-07T11:59:09Z,pagopa/plsm-service-management,success,2025-10-07T12:00:14Z,completed,18311873323,188300459
2025-10-08T21:46:45Z,pagopa/plsm-service-management,success,2025-10-08T21:47:57Z,completed,18358930426,188300459
2025-10-07T11:43:25Z,pagopa/plsm-service-management,failure,2025-10-07T11:44:07Z,completed,18311530326,195809587
2025-10-07T10:06:29Z,pagopa/plsm-service-management,failure,2025-10-07T10:06:50Z,completed,18309194744,195809587
2025-10-07T10:29:46Z,pagopa/plsm-service-management,success,2025-10-07T10:30:52Z,completed,18309787757,188300459
2025-10-10T15:10:17Z,pagopa/plsm-service-management,success,2025-10-10T15:11:29Z,completed,18410602255,188300459
2025-10-07T11:35:39Z,pagopa/plsm-service-management,failure,2025-10-07T11:36:12Z,completed,18311355899,195809586
2025-10-10T16:16:35Z,pagopa/plsm-service-management,success,2025-10-10T16:17:44Z,completed,18412178700,188300459
2025-10-07T11:59:01Z,pagopa/plsm-service-management,success,2025-10-07T12:00:08Z,completed,18311870725,188300459
2025-10-07T11:39:28Z,pagopa/plsm-service-management,success,2025-10-07T11:40:29Z,completed,18311443450,188300459
2025-10-07T10:06:14Z,pagopa/plsm-service-management,success,2025-10-07T10:07:21Z,completed,18309186860,188300459
