module,source_type,file_type,version,repository,file_path,line_number,file_link
"../_modules/app_service_onboarding_portal_backend","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/onboarding_portal_backend_ms.tf",171,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/onboarding_portal_backend_ms.tf#L171"
"../_modules/postgresql_db","local","terraform","","pagopa/io-cgn","infra-pe/resources/prod/postgresql_db.tf",11,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/prod/postgresql_db.tf#L11"
"../_modules/apim","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/apim.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/apim.tf#L1"
"../_modules/application_gateway","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/application_gateway.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/application_gateway.tf#L1"
"../_modules/app_service_attribute_authority","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/attribute_authority_ms.tf",6,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/attribute_authority_ms.tf#L6"
"../_modules/cdn","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/cdn.tf",1,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/cdn.tf#L1"
"../_modules/networking","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/main.tf",34,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/main.tf#L34"
"../_modules/vpn","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/main.tf",52,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/main.tf#L52"
"../_modules/dns","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/main.tf",74,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/main.tf#L74"
"../_modules/dns","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/main.tf",87,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/main.tf#L87"
"../_modules/key_vaults","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/main.tf",106,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/main.tf#L106"
"../_modules/app_service_onboarding_portal_backend","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/onboarding_portal_backend_ms.tf",171,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/onboarding_portal_backend_ms.tf#L171"
"../_modules/postgresql_db","local","terraform","","pagopa/io-cgn","infra-pe/resources/uat/postgresql_db.tf",11,"https://github.com/pagopa/io-cgn/blob/main/infra-pe/resources/uat/postgresql_db.tf#L11"
